original tokens,,edited tokens,deleted tokens,added tokens,replaced tokens,sentences,paragraphs,punctuations,word_punctuation,character names,place names,special words
There,,",",,,,,,,,,,
was,,down,,,,,,,,,,
a,,",",,,,,,,,,,
loud,,down,,,,,,,,,,
bark,,and,,,,,,,,,,
from,,—,,,,,,,,,,
the,,FLUMP,,,,,,,,,,
dog,,.,,,,,,,,,,
",",,With,,,,,,,,,,
but,,a,,,,,,,,,,
Hermione,,funny,,,,,,,,,,
had,,",",,,,,,,,,,
already,,muffled,,,,,,,,,,
jumped,,sort,,,,,,,,,,
.,,of,,,,,,,,,,
She,,thump,,,,,,,,,,
landed,,he,,,,,,,,,,
on,,landed,,,,,,,,,,
Harry,,on,,,,,,,,,,
’,,something,,,,,,,,,,
s,,soft,,,,,,,,,,
other,,.,,,,,,,,,,
side,,He,,,,,,,,,,
.,,sat,,,,,,,,,,
“,,up,,,,,,,,,,
We,,and,,,,,,,,,,
must,,felt,,,,,,,,,,
be,,around,,,,,,,,,,
miles,,",",,,,,,,,,,
under,,his,,,,,,,,,,
the,,eyes,,,,,,,,,,
school,,not,,,,,,,,,,
",”",,used,,,,,,,,,,
she,,to,,,,,,,,,,
said,,the,,,,,,,,,,
.,,gloom,,,,,,,,,,
“,,.,,,,,,,,,,
Lucky,,It,,,,,,,,,,
this,,felt,,,,,,,,,,
plant,,as,,,,,,,,,,
thing,,though,,,,,,,,,,
’,,he,,,,,,,,,,
s,,was,,,,,,,,,,
here,,sitting,,,,,,,,,,
",",,on,,,,,,,,,,
really,,some,,,,,,,,,,
",”",,sort,,,,,,,,,,
said,,of,,,,,,,,,,
Ron,,plant,,,,,,,,,,
.,,.,,,,,,,,,,
“,,“,,,,,,,,,,
ZwcCv,,It,,,,,,,,,,
!”,,’,,,,,,,,,,
shrieked,,s,,,,,,,,,,
Hermione,,okay,,,,,,,,,,
.,,!”,,,,,,,,,,
“,,he,,,,,,,,,,
Look,,called,,,,,,,,,,
at,,up,,,,,,,,,,
you,,to,,,,,,,,,,
both,,the,,,,,,,,,,
!”,,light,,,,,,,,,,
She,,the,,,,,,,,,,
leapt,,size,,,,,,,,,,
up,,of,,,,,,,,,,
and,,a,,,,,,,,,,
struggled,,postage,,,,,,,,,,
toward,,stamp,,,,,,,,,,
a,,",",,,,,,,,,,
damp,,which,,,,,,,,,,
wall,,was,,,,,,,,,,
.,,the,,,,,,,,,,
She,,open,,,,,,,,,,
had,,trapdoor,,,,,,,,,,
to,,",",,,,,,,,,,
struggle,,“,,,,,,,,,,
because,,it,,,,,,,,,,
the,,’,,,,,,,,,,
moment,,s,,,,,,,,,,
she,,a,,,,,,,,,,
had,,soft,,,,,,,,,,
landed,,landing,,,,,,,,,,
",",,",",,,,,,,,,,
the,,you,,,,,,,,,,
plant,,can,,,,,,,,,,
had,,jump,,,,,,,,,,
started,,!”,,,,,,,,,,
to,,Ron,,,,,,,,,,
twist,,followed,,,,,,,,,,
snake,,right,,,,,,,,,,
like,,away,,,,,,,,,,
tendrils,,.,,,,,,,,,,
around,,He,,,,,,,,,,
her,,landed,,,,,,,,,,
ankles,,",",,,,,,,,,,
.,,sprawled,,,,,,,,,,
As,,next,,,,,,,,,,
for,,to,,,,,,,,,,
Harry,,Harry,,,,,,,,,,
and,,.,,,,,,,,,,
Ron,,“,,,,,,,,,,
",",,What,,,,,,,,,,
their,,’,,,,,,,,,,
legs,,s,,,,,,,,,,
had,,this,,,,,,,,,,
already,,stuff,,,,,,,,,,
been,,?”,,,,,,,,,,
bound,,were,,,,,,,,,,
tightly,,his,,,,,,,,,,
in,,first,,,,,,,,,,
long,,words,,,,,,,,,,
creepers,,.,,,,,,,,,,
without,,“,,,,,,,,,,
their,,Dunno,,,,,,,,,,
noticing,,",",,,,,,,,,,
.,,some,,,,,,,,,,
Hermione,,sort,,,,,,,,,,
had,,of,,,,,,,,,,
managed,,plant,,,,,,,,,,
to,,thing,,,,,,,,,,
free,,.,,,,,,,,,,
herself,,I,,,,,,,,,,
before,,suppose,,,,,,,,,,
the,,it,,,,,,,,,,
plant,,’,,,,,,,,,,
got,,s,,,,,,,,,,
a,,here,,,,,,,,,,
firm,,to,,,,,,,,,,
grip,,break,,,,,,,,,,
on,,the,,,,,,,,,,
her,,fall,,,,,,,,,,
.,,.,,,,,,,,,,
Now,,Come,,,,,,,,,,
she,,on,,,,,,,,,,
watched,,",",,,,,,,,,,
in,,Hermione,,,,,,,,,,
horror,,!”,,,,,,,,,,
as,,The,,,,,,,,,,
the,,distant,,,,,,,,,,
two,,music,,,,,,,,,,
boys,,stopped,,,,,,,,,,
fought,,.,,,,,,,,,,
to,,There,,,,,,,,,,
pull,,was,,,,,,,,,,
the,,a,,,,,,,,,,
plant,,loud,,,,,,,,,,
off,,bark,,,,,,,,,,
them,,from,,,,,,,,,,
",",,the,,,,,,,,,,
but,,dog,,,,,,,,,,
the,,",",,,,,,,,,,
more,,but,,,,,,,,,,
they,,Hermione,,,,,,,,,,
strained,,had,,,,,,,,,,
against,,already,,,,,,,,,,
it,,jumped,,,,,,,,,,
",",,.,,,,,,,,,,
the,,She,,,,,,,,,,
tighter,,landed,,,,,,,,,,
and,,on,,,,,,,,,,
faster,,Harry,,,,,,,,,,
the,,’,,,,,,,,,,
plant,,s,,,,,,,,,,
wound,,other,,,,,,,,,,
around,,side,,,,,,,,,,
them,,.,,,,,,,,,,
.,,“,,,,,,,,,,
“,,We,,,,,,,,,,
Stop,,must,,,,,,,,,,
moving,,be,,,,,,,,,,
!”,,miles,,,,,,,,,,
Hennione,,under,,,,,,,,,,
ordered,,the,,,,,,,,,,
them,,school,,,,,,,,,,
.,,",”",,,,,,,,,,
“,,she,,,,,,,,,,
I,,said,,,,,,,,,,
know,,.,,,,,,,,,,
what,,“,,,,,,,,,,
this,,Lucky,,,,,,,,,,
is,,this,,,,,,,,,,
—,,plant,,,,,,,,,,
it,,thing,,,,,,,,,,
’,,’,,,,,,,,,,
s,,s,,,,,,,,,,
Devil,,here,,,,,,,,,,
’,,",",,,,,,,,,,
s,,really,,,,,,,,,,
Snare,,",”",,,,,,,,,,
!”,,said,,,,,,,,,,
“,,Ron,,,,,,,,,,
Oh,,.,,,,,,,,,,
",",,“,,,,,,,,,,
I,,ZwcCv,,,,,,,,,,
’,,!”,,,,,,,,,,
m,,shrieked,,,,,,,,,,
so,,Hermione,,,,,,,,,,
glad,,.,,,,,,,,,,
we,,“,,,,,,,,,,
know,,Look,,,,,,,,,,
what,,at,,,,,,,,,,
it,,you,,,,,,,,,,
’,,both,,,,,,,,,,
s,,!”,,,,,,,,,,
called,,She,,,,,,,,,,
",",,leapt,,,,,,,,,,
that,,up,,,,,,,,,,
’,,and,,,,,,,,,,
s,,struggled,,,,,,,,,,
a,,toward,,,,,,,,,,
great,,a,,,,,,,,,,
help,,damp,,,,,,,,,,
",”",,wall,,,,,,,,,,
snarled,,.,,,,,,,,,,
Ron,,She,,,,,,,,,,
",",,had,,,,,,,,,,
leaning,,to,,,,,,,,,,
back,,struggle,,,,,,,,,,
",",,because,,,,,,,,,,
trying,,the,,,,,,,,,,
to,,moment,,,,,,,,,,
stop,,she,,,,,,,,,,
the,,had,,,,,,,,,,
plant,,landed,,,,,,,,,,
from,,",",,,,,,,,,,
curling,,the,,,,,,,,,,
around,,plant,,,,,,,,,,
his,,had,,,,,,,,,,
neck,,started,,,,,,,,,,
.,,to,,,,,,,,,,
“,,twist,,,,,,,,,,
Shut,,snake,,,,,,,,,,
up,,like,,,,,,,,,,
.,,tendrils,,,,,,,,,,
I,,around,,,,,,,,,,
’,,her,,,,,,,,,,
m,,ankles,,,,,,,,,,
trying,,.,,,,,,,,,,
to,,As,,,,,,,,,,
remember,,for,,,,,,,,,,
how,,Harry,,,,,,,,,,
to,,and,,,,,,,,,,
kill,,Ron,,,,,,,,,,
it,,",",,,,,,,,,,
!”,,their,,,,,,,,,,
said,,legs,,,,,,,,,,
Hermione,,had,,,,,,,,,,
.,,already,,,,,,,,,,
“,,been,,,,,,,,,,
Well,,bound,,,,,,,,,,
",",,tightly,,,,,,,,,,
hurry,,in,,,,,,,,,,
up,,long,,,,,,,,,,
",",,creepers,,,,,,,,,,
I,,without,,,,,,,,,,
can,,their,,,,,,,,,,
’,,noticing,,,,,,,,,,
t,,.,,,,,,,,,,
breathe,,Hermione,,,,,,,,,,
!”,,had,,,,,,,,,,
Harry,,managed,,,,,,,,,,
gasped,,to,,,,,,,,,,
",",,free,,,,,,,,,,
wrestling,,herself,,,,,,,,,,
with,,before,,,,,,,,,,
it,,the,,,,,,,,,,
as,,plant,,,,,,,,,,
it,,got,,,,,,,,,,
curled,,a,,,,,,,,,,
around,,firm,,,,,,,,,,
his,,grip,,,,,,,,,,
chest,,on,,,,,,,,,,
.,,her,,,,,,,,,,
“,,.,,,,,,,,,,
Devil,,Now,,,,,,,,,,
’,,she,,,,,,,,,,
s,,watched,,,,,,,,,,
Snare,,in,,,,,,,,,,
",",,horror,,,,,,,,,,
Devil,,as,,,,,,,,,,
’,,the,,,,,,,,,,
s,,two,,,,,,,,,,
Snare,,boys,,,,,,,,,,
.,,fought,,,,,,,,,,
.,,to,,,,,,,,,,
.,,pull,,,,,,,,,,
what,,the,,,,,,,,,,
did,,plant,,,,,,,,,,
Professor,,off,,,,,,,,,,
Sprout,,them,,,,,,,,,,
say,,",",,,,,,,,,,
?,,but,,,,,,,,,,
—,,the,,,,,,,,,,
it,,more,,,,,,,,,,
likes,,they,,,,,,,,,,
the,,strained,,,,,,,,,,
dark,,against,,,,,,,,,,
and,,it,,,,,,,,,,
the,,",",,,,,,,,,,
damp,,the,,,,,,,,,,
.”,,tighter,,,,,,,,,,
“,,and,,,,,,,,,,
So,,faster,,,,,,,,,,
light,,the,,,,,,,,,,
a,,plant,,,,,,,,,,
fire,,wound,,,,,,,,,,
!”,,around,,,,,,,,,,
Harry,,them,,,,,,,,,,
choked,,.,,,,,,,,,,
.,,“,,,,,,,,,,
“,,Stop,,,,,,,,,,
Yes,,moving,,,,,,,,,,
—,,!”,,,,,,,,,,
of,,Hennione,,,,,,,,,,
course,,ordered,,,,,,,,,,
—,,them,,,,,,,,,,
but,,.,,,,,,,,,,
there,,“,,,,,,,,,,
’,,I,,,,,,,,,,
s,,know,,,,,,,,,,
no,,what,,,,,,,,,,
wood,,this,,,,,,,,,,
!”,,is,,,,,,,,,,
Hermione,,—,,,,,,,,,,
cried,,it,,,,,,,,,,
",",,’,,,,,,,,,,
wringing,,s,,,,,,,,,,
her,,Devil,,,,,,,,,,
hands,,’,,,,,,,,,,
.,,s,,,,,,,,,,
“,,Snare,,,,,,,,,,
HAVE,,!”,,,,,,,,,,
YOU,,“,,,,,,,,,,
GONE,,Oh,,,,,,,,,,
MAD,,",",,,,,,,,,,
?”,,I,,,,,,,,,,
Ron,,’,,,,,,,,,,
bellowed,,m,,,,,,,,,,
.,,so,,,,,,,,,,
“,,glad,,,,,,,,,,
ARE,,we,,,,,,,,,,
YOU,,know,,,,,,,,,,
A,,what,,,,,,,,,,
WITCH,,it,,,,,,,,,,
OR,,’,,,,,,,,,,
NOT,,s,,,,,,,,,,
?”,,called,,,,,,,,,,
“,,",",,,,,,,,,,
Oh,,that,,,,,,,,,,
",",,’,,,,,,,,,,
right,,s,,,,,,,,,,
!”,,a,,,,,,,,,,
said,,great,,,,,,,,,,
Hermione,,help,,,,,,,,,,
",",,",”",,,,,,,,,,
and,,snarled,,,,,,,,,,
she,,Ron,,,,,,,,,,
whipped,,",",,,,,,,,,,
out,,leaning,,,,,,,,,,
her,,back,,,,,,,,,,
wand,,",",,,,,,,,,,
",",,trying,,,,,,,,,,
waved,,to,,,,,,,,,,
it,,stop,,,,,,,,,,
",",,the,,,,,,,,,,
muttered,,plant,,,,,,,,,,
something,,from,,,,,,,,,,
",",,curling,,,,,,,,,,
and,,around,,,,,,,,,,
sent,,his,,,,,,,,,,
a,,neck,,,,,,,,,,
jet,,.,,,,,,,,,,
of,,“,,,,,,,,,,
the,,Shut,,,,,,,,,,
same,,up,,,,,,,,,,
bluebell,,.,,,,,,,,,,
flames,,I,,,,,,,,,,
she,,’,,,,,,,,,,
had,,m,,,,,,,,,,
used,,trying,,,,,,,,,,
on,,to,,,,,,,,,,
Snape,,remember,,,,,,,,,,
at,,how,,,,,,,,,,
the,,to,,,,,,,,,,
plant,,kill,,,,,,,,,,
.,,it,,,,,,,,,,
In,,!”,,,,,,,,,,
a,,said,,,,,,,,,,
matter,,Hermione,,,,,,,,,,
of,,.,,,,,,,,,,
seconds,,“,,,,,,,,,,
",",,Well,,,,,,,,,,
the,,",",,,,,,,,,,
two,,hurry,,,,,,,,,,
boys,,up,,,,,,,,,,
felt,,",",,,,,,,,,,
it,,I,,,,,,,,,,
loosening,,can,,,,,,,,,,
its,,’,,,,,,,,,,
grip,,t,,,,,,,,,,
as,,breathe,,,,,,,,,,
it,,!”,,,,,,,,,,
cringed,,Harry,,,,,,,,,,
away,,gasped,,,,,,,,,,
from,,",",,,,,,,,,,
the,,wrestling,,,,,,,,,,
light,,with,,,,,,,,,,
and,,it,,,,,,,,,,
warmth,,as,,,,,,,,,,
.,,it,,,,,,,,,,
Wriggling,,curled,,,,,,,,,,
and,,around,,,,,,,,,,
flailing,,his,,,,,,,,,,
",",,chest,,,,,,,,,,
it,,.,,,,,,,,,,
unraveled,,“,,,,,,,,,,
itself,,Devil,,,,,,,,,,
from,,’,,,,,,,,,,
their,,s,,,,,,,,,,
bodies,,Snare,,,,,,,,,,
",",,",",,,,,,,,,,
and,,Devil,,,,,,,,,,
they,,’,,,,,,,,,,
were,,s,,,,,,,,,,
able,,Snare,,,,,,,,,,
to,,.,,,,,,,,,,
pull,,.,,,,,,,,,,
free,,.,,,,,,,,,,
.,,what,,,,,,,,,,
“,,did,,,,,,,,,,
Lucky,,Professor,,,,,,,,,,
you,,Sprout,,,,,,,,,,
pay,,say,,,,,,,,,,
attention,,?,,,,,,,,,,
in,,—,,,,,,,,,,
Herbology,,it,,,,,,,,,,
",",,likes,,,,,,,,,,
Hermione,,the,,,,,,,,,,
",”",,dark,,,,,,,,,,
said,,and,,,,,,,,,,
Harry,,the,,,,,,,,,,
as,,damp,,,,,,,,,,
he,,.”,,,,,,,,,,
joined,,“,,,,,,,,,,
her,,So,,,,,,,,,,
by,,light,,,,,,,,,,
the,,a,,,,,,,,,,
wall,,fire,,,,,,,,,,
",",,!”,,,,,,,,,,
wiping,,Harry,,,,,,,,,,
sweat,,choked,,,,,,,,,,
off,,.,,,,,,,,,,
his,,“,,,,,,,,,,
face,,Yes,,,,,,,,,,
.,,—,,,,,,,,,,
“,,of,,,,,,,,,,
Yeah,,course,,,,,,,,,,
",”",,—,,,,,,,,,,
said,,but,,,,,,,,,,
Ron,,there,,,,,,,,,,
",",,’,,,,,,,,,,
“,,s,,,,,,,,,,
and,,no,,,,,,,,,,
lucky,,wood,,,,,,,,,,
Harry,,!”,,,,,,,,,,
doesn,,Hermione,,,,,,,,,,
’,,cried,,,,,,,,,,
t,,",",,,,,,,,,,
lose,,wringing,,,,,,,,,,
his,,her,,,,,,,,,,
head,,hands,,,,,,,,,,
in,,.,,,,,,,,,,
a,,“,,,,,,,,,,
crisis,,HAVE,,,,,,,,,,
—,,YOU,,,,,,,,,,
‘,,GONE,,,,,,,,,,
there,,MAD,,,,,,,,,,
’,,?”,,,,,,,,,,
s,,Ron,,,,,,,,,,
no,,bellowed,,,,,,,,,,
wood,,.,,,,,,,,,,
",’",,“,,,,,,,,,,
honestly,,ARE,,,,,,,,,,
.”,,YOU,,,,,,,,,,
“,,A,,,,,,,,,,
This,,WITCH,,,,,,,,,,
way,,OR,,,,,,,,,,
",”",,NOT,,,,,,,,,,
said,,?”,,,,,,,,,,
Harry,,“,,,,,,,,,,
",",,Oh,,,,,,,,,,
pointing,,",",,,,,,,,,,
down,,right,,,,,,,,,,
a,,!”,,,,,,,,,,
stone,,said,,,,,,,,,,
passageway,,Hermione,,,,,,,,,,
",",,",",,,,,,,,,,
which,,and,,,,,,,,,,
was,,she,,,,,,,,,,
the,,whipped,,,,,,,,,,
only,,out,,,,,,,,,,
way,,her,,,,,,,,,,
forward,,wand,,,,,,,,,,
.,,",",,,,,,,,,,
All,,waved,,,,,,,,,,
they,,it,,,,,,,,,,
could,,",",,,,,,,,,,
hear,,muttered,,,,,,,,,,
apart,,something,,,,,,,,,,
from,,",",,,,,,,,,,
their,,and,,,,,,,,,,
footsteps,,sent,,,,,,,,,,
was,,a,,,,,,,,,,
the,,jet,,,,,,,,,,
gentle,,of,,,,,,,,,,
drip,,the,,,,,,,,,,
of,,same,,,,,,,,,,
water,,bluebell,,,,,,,,,,
trickling,,flames,,,,,,,,,,
down,,she,,,,,,,,,,
the,,had,,,,,,,,,,
walls,,used,,,,,,,,,,
.,,on,,,,,,,,,,
The,,Snape,,,,,,,,,,
passageway,,at,,,,,,,,,,
sloped,,the,,,,,,,,,,
downward,,plant,,,,,,,,,,
",",,.,,,,,,,,,,
and,,In,,,,,,,,,,
Harry,,a,,,,,,,,,,
was,,matter,,,,,,,,,,
reminded,,of,,,,,,,,,,
of,,seconds,,,,,,,,,,
Gringotts,,",",,,,,,,,,,
.,,the,,,,,,,,,,
With,,two,,,,,,,,,,
an,,boys,,,,,,,,,,
unpleasant,,felt,,,,,,,,,,
jolt,,it,,,,,,,,,,
of,,loosening,,,,,,,,,,
the,,its,,,,,,,,,,
heart,,grip,,,,,,,,,,
",",,as,,,,,,,,,,
he,,it,,,,,,,,,,
remembered,,cringed,,,,,,,,,,
the,,away,,,,,,,,,,
dragons,,from,,,,,,,,,,
said,,the,,,,,,,,,,
to,,light,,,,,,,,,,
be,,and,,,,,,,,,,
guarding,,warmth,,,,,,,,,,
vaults,,.,,,,,,,,,,
in,,Wriggling,,,,,,,,,,
the,,and,,,,,,,,,,
wizards,,flailing,,,,,,,,,,
’,,",",,,,,,,,,,
bank,,it,,,,,,,,,,
.,,unraveled,,,,,,,,,,
If,,itself,,,,,,,,,,
they,,from,,,,,,,,,,
met,,their,,,,,,,,,,
a,,bodies,,,,,,,,,,
dragon,,",",,,,,,,,,,
",",,and,,,,,,,,,,
a,,they,,,,,,,,,,
fully,,were,,,,,,,,,,
-,,able,,,,,,,,,,
grown,,to,,,,,,,,,,
dragon,,pull,,,,,,,,,,
—,,free,,,,,,,,,,
Norbert,,.,,,,,,,,,,
had,,“,,,,,,,,,,
been,,Lucky,,,,,,,,,,
bad,,you,,,,,,,,,,
enough,,pay,,,,,,,,,,
.,,attention,,,,,,,,,,
.,,in,,,,,,,,,,
.,,Herbology,,,,,,,,,,
“,,",",,,,,,,,,,
Can,,Hermione,,,,,,,,,,
you,,",”",,,,,,,,,,
hear,,said,,,,,,,,,,
something,,Harry,,,,,,,,,,
?”,,as,,,,,,,,,,
Ron,,he,,,,,,,,,,
whispered,,joined,,,,,,,,,,
.,,her,,,,,,,,,,
Harry,,by,,,,,,,,,,
listened,,the,,,,,,,,,,
.,,wall,,,,,,,,,,
A,,",",,,,,,,,,,
soft,,wiping,,,,,,,,,,
rustling,,sweat,,,,,,,,,,
and,,off,,,,,,,,,,
clinking,,his,,,,,,,,,,
seemed,,face,,,,,,,,,,
to,,.,,,,,,,,,,
be,,“,,,,,,,,,,
coming,,Yeah,,,,,,,,,,
from,,",”",,,,,,,,,,
up,,said,,,,,,,,,,
ahead,,Ron,,,,,,,,,,
.,,",",,,,,,,,,,
“,,“,,,,,,,,,,
Do,,and,,,,,,,,,,
you,,lucky,,,,,,,,,,
think,,Harry,,,,,,,,,,
it,,doesn,,,,,,,,,,
’,,’,,,,,,,,,,
s,,t,,,,,,,,,,
a,,lose,,,,,,,,,,
ghost,,his,,,,,,,,,,
?”,,head,,,,,,,,,,
“,,in,,,,,,,,,,
I,,a,,,,,,,,,,
don,,crisis,,,,,,,,,,
’,,—,,,,,,,,,,
t,,‘,,,,,,,,,,
know,,there,,,,,,,,,,
.,,’,,,,,,,,,,
.,,s,,,,,,,,,,
.,,no,,,,,,,,,,
sounds,,wood,,,,,,,,,,
like,,",’",,,,,,,,,,
wings,,honestly,,,,,,,,,,
to,,.”,,,,,,,,,,
me,,“,,,,,,,,,,
.”,,This,,,,,,,,,,
“,,way,,,,,,,,,,
There,,",”",,,,,,,,,,
’,,said,,,,,,,,,,
s,,Harry,,,,,,,,,,
light,,",",,,,,,,,,,
ahead,,pointing,,,,,,,,,,
—,,down,,,,,,,,,,
I,,a,,,,,,,,,,
can,,stone,,,,,,,,,,
see,,passageway,,,,,,,,,,
something,,",",,,,,,,,,,
moving,,which,,,,,,,,,,
.”,,was,,,,,,,,,,
They,,the,,,,,,,,,,
reached,,only,,,,,,,,,,
the,,way,,,,,,,,,,
end,,forward,,,,,,,,,,
of,,.,,,,,,,,,,
the,,All,,,,,,,,,,
passageway,,they,,,,,,,,,,
and,,could,,,,,,,,,,
saw,,hear,,,,,,,,,,
before,,apart,,,,,,,,,,
them,,from,,,,,,,,,,
a,,their,,,,,,,,,,
brilliantly,,footsteps,,,,,,,,,,
lit,,was,,,,,,,,,,
chamber,,the,,,,,,,,,,
",",,gentle,,,,,,,,,,
its,,drip,,,,,,,,,,
ceiling,,of,,,,,,,,,,
arching,,water,,,,,,,,,,
high,,trickling,,,,,,,,,,
above,,down,,,,,,,,,,
them,,the,,,,,,,,,,
.,,walls,,,,,,,,,,
It,,.,,,,,,,,,,
was,,The,,,,,,,,,,
full,,passageway,,,,,,,,,,
of,,sloped,,,,,,,,,,
small,,downward,,,,,,,,,,
",",,",",,,,,,,,,,
jewel,,and,,,,,,,,,,
-,,Harry,,,,,,,,,,
bright,,was,,,,,,,,,,
birds,,reminded,,,,,,,,,,
",",,of,,,,,,,,,,
fluttering,,Gringotts,,,,,,,,,,
and,,.,,,,,,,,,,
tumbling,,With,,,,,,,,,,
all,,an,,,,,,,,,,
around,,unpleasant,,,,,,,,,,
the,,jolt,,,,,,,,,,
room,,of,,,,,,,,,,
.,,the,,,,,,,,,,
On,,heart,,,,,,,,,,
the,,",",,,,,,,,,,
opposite,,he,,,,,,,,,,
side,,remembered,,,,,,,,,,
of,,the,,,,,,,,,,
the,,dragons,,,,,,,,,,
chamber,,said,,,,,,,,,,
was,,to,,,,,,,,,,
a,,be,,,,,,,,,,
heavy,,guarding,,,,,,,,,,
wooden,,vaults,,,,,,,,,,
door,,in,,,,,,,,,,
.,,the,,,,,,,,,,
“,,wizards,,,,,,,,,,
Do,,’,,,,,,,,,,
you,,bank,,,,,,,,,,
think,,.,,,,,,,,,,
they,,If,,,,,,,,,,
’,,they,,,,,,,,,,
ll,,met,,,,,,,,,,
attack,,a,,,,,,,,,,
us,,dragon,,,,,,,,,,
if,,",",,,,,,,,,,
we,,a,,,,,,,,,,
cross,,fully,,,,,,,,,,
the,,-,,,,,,,,,,
room,,grown,,,,,,,,,,
?”,,dragon,,,,,,,,,,
said,,—,,,,,,,,,,
Ron,,Norbert,,,,,,,,,,
.,,had,,,,,,,,,,
“,,been,,,,,,,,,,
Probably,,bad,,,,,,,,,,
",”",,enough,,,,,,,,,,
said,,.,,,,,,,,,,
Harry,,.,,,,,,,,,,
.,,.,,,,,,,,,,
“,,“,,,,,,,,,,
They,,Can,,,,,,,,,,
don,,you,,,,,,,,,,
’,,hear,,,,,,,,,,
t,,something,,,,,,,,,,
look,,?”,,,,,,,,,,
very,,Ron,,,,,,,,,,
vicious,,whispered,,,,,,,,,,
",",,.,,,,,,,,,,
but,,Harry,,,,,,,,,,
I,,listened,,,,,,,,,,
suppose,,.,,,,,,,,,,
if,,A,,,,,,,,,,
they,,soft,,,,,,,,,,
all,,rustling,,,,,,,,,,
swooped,,and,,,,,,,,,,
down,,clinking,,,,,,,,,,
at,,seemed,,,,,,,,,,
once,,to,,,,,,,,,,
...,,be,,,,,,,,,,
well,,coming,,,,,,,,,,
",",,from,,,,,,,,,,
there,,up,,,,,,,,,,
’,,ahead,,,,,,,,,,
s,,.,,,,,,,,,,
no,,“,,,,,,,,,,
other,,Do,,,,,,,,,,
choice,,you,,,,,,,,,,
...,,think,,,,,,,,,,
I,,it,,,,,,,,,,
’,,’,,,,,,,,,,
ll,,s,,,,,,,,,,
run,,a,,,,,,,,,,
.”,,ghost,,,,,,,,,,
He,,?”,,,,,,,,,,
took,,“,,,,,,,,,,
a,,I,,,,,,,,,,
deep,,don,,,,,,,,,,
breath,,’,,,,,,,,,,
",",,t,,,,,,,,,,
covered,,know,,,,,,,,,,
his,,.,,,,,,,,,,
face,,.,,,,,,,,,,
with,,.,,,,,,,,,,
his,,sounds,,,,,,,,,,
arms,,like,,,,,,,,,,
",",,wings,,,,,,,,,,
and,,to,,,,,,,,,,
sprinted,,me,,,,,,,,,,
across,,.”,,,,,,,,,,
the,,“,,,,,,,,,,
room,,There,,,,,,,,,,
.,,’,,,,,,,,,,
He,,s,,,,,,,,,,
expected,,light,,,,,,,,,,
to,,ahead,,,,,,,,,,
feel,,—,,,,,,,,,,
sharp,,I,,,,,,,,,,
beaks,,can,,,,,,,,,,
and,,see,,,,,,,,,,
claws,,something,,,,,,,,,,
tearing,,moving,,,,,,,,,,
at,,.”,,,,,,,,,,
him,,They,,,,,,,,,,
any,,reached,,,,,,,,,,
second,,the,,,,,,,,,,
",",,end,,,,,,,,,,
but,,of,,,,,,,,,,
nothing,,the,,,,,,,,,,
happened,,passageway,,,,,,,,,,
.,,and,,,,,,,,,,
He,,saw,,,,,,,,,,
reached,,before,,,,,,,,,,
the,,them,,,,,,,,,,
door,,a,,,,,,,,,,
untouched,,brilliantly,,,,,,,,,,
.,,lit,,,,,,,,,,
He,,chamber,,,,,,,,,,
pulled,,",",,,,,,,,,,
the,,its,,,,,,,,,,
handle,,ceiling,,,,,,,,,,
",",,arching,,,,,,,,,,
but,,high,,,,,,,,,,
it,,above,,,,,,,,,,
was,,them,,,,,,,,,,
locked,,.,,,,,,,,,,
.,,It,,,,,,,,,,
The,,was,,,,,,,,,,
other,,full,,,,,,,,,,
two,,of,,,,,,,,,,
followed,,small,,,,,,,,,,
him,,",",,,,,,,,,,
.,,jewel,,,,,,,,,,
They,,-,,,,,,,,,,
tugged,,bright,,,,,,,,,,
and,,birds,,,,,,,,,,
heaved,,",",,,,,,,,,,
at,,fluttering,,,,,,,,,,
the,,and,,,,,,,,,,
door,,tumbling,,,,,,,,,,
",",,all,,,,,,,,,,
but,,around,,,,,,,,,,
it,,the,,,,,,,,,,
wouldn,,room,,,,,,,,,,
’,,.,,,,,,,,,,
t,,On,,,,,,,,,,
budge,,the,,,,,,,,,,
",",,opposite,,,,,,,,,,
not,,side,,,,,,,,,,
even,,of,,,,,,,,,,
when,,the,,,,,,,,,,
Hennione,,chamber,,,,,,,,,,
tried,,was,,,,,,,,,,
her,,a,,,,,,,,,,
Alohomora,,heavy,,,,,,,,,,
charm,,wooden,,,,,,,,,,
.,,door,,,,,,,,,,
“,,.,,,,,,,,,,
Now,,“,,,,,,,,,,
what,,Do,,,,,,,,,,
?”,,you,,,,,,,,,,
said,,think,,,,,,,,,,
Ron,,they,,,,,,,,,,
.,,’,,,,,,,,,,
“,,ll,,,,,,,,,,
These,,attack,,,,,,,,,,
birds,,us,,,,,,,,,,
.,,if,,,,,,,,,,
.,,we,,,,,,,,,,
.,,cross,,,,,,,,,,
they,,the,,,,,,,,,,
can,,room,,,,,,,,,,
’,,?”,,,,,,,,,,
t,,said,,,,,,,,,,
be,,Ron,,,,,,,,,,
here,,.,,,,,,,,,,
just,,“,,,,,,,,,,
for,,Probably,,,,,,,,,,
decoration,,",”",,,,,,,,,,
",”",,said,,,,,,,,,,
said,,Harry,,,,,,,,,,
Hennione,,.,,,,,,,,,,
.,,“,,,,,,,,,,
They,,They,,,,,,,,,,
